"interacting_pair_new","id_cp_interaction","interacting_pair","partner_a","partner_b","gene_a","gene_b","secreted","receptor_a","receptor_b","annotation_strategy","is_integrin","Pathway","cellpair","significant"
"O96014:FZD7_LRP6","CPI-SC0D837BE1B","WNT11_FZD7_LRP6","simple:O96014","complex:FZD7_LRP6","WNT11","","True","False","False","curated","False","Wnt signaling pathway","Adipose_tissue_adip_cap_ec|Adipose_tissue_cap_pc",TRUE
"P00749:Q03405","CPI-SS036B08188","PLAU_PLAUR","simple:P00749","simple:Q03405","PLAU","PLAUR","True","False","True","curated","False","Plasminogen Activator","Muscle_cap_pc|Muscle_myo_cap_ec",TRUE
"P00749:Q03405","CPI-SS036B08188","PLAU_PLAUR","simple:P00749","simple:Q03405","PLAU","PLAUR","True","False","True","curated","False","Plasminogen Activator","Oesophagus_smc_pc_intermediate|Oesophagus_ven_ec_1",TRUE
"P00749:Q03405","CPI-SS036B08188","PLAU_PLAUR","simple:P00749","simple:Q03405","PLAU","PLAUR","True","False","True","curated","False","Plasminogen Activator","Uterus_uterine_pc|Uterus_endometrium_cap_ec",TRUE
"P00749:Q03405","CPI-SS036B08188","PLAU_PLAUR","simple:P00749","simple:Q03405","PLAU","PLAUR","True","False","True","curated","False","Plasminogen Activator","Thymus_smc_pc_intermediate|Thymus_ven_ec_1",TRUE
"P00797:O75787","CPI-SS0772C9606","REN_ATP6AP2","simple:P00797","simple:O75787","REN","ATP6AP2","True","False","True","curated","False","Renin","Decidua_endometrium_cap_ec|Decidua_uterine_pc",TRUE
"P00797:O75787","CPI-SS0772C9606","REN_ATP6AP2","simple:P00797","simple:O75787","REN","ATP6AP2","True","False","True","curated","False","Renin","Decidua_uterine_pc|Decidua_endometrium_cap_ec",TRUE
"P01127:P09619","CPI-SS05A26A1DE","PDGFB_PDGFRB","simple:P01127","simple:P09619","PDGFB","PDGFRB","True","False","True","curated","False","Platelet-derived growth factor","Muscle_art_ec_2|Muscle_art_smc",TRUE
"P01127:P09619","CPI-SS05A26A1DE","PDGFB_PDGFRB","simple:P01127","simple:P09619","PDGFB","PDGFRB","True","False","True","curated","False","Platelet-derived growth factor","Muscle_myo_cap_ec|Muscle_cap_pc",TRUE
"P01127:P09619","CPI-SS05A26A1DE","PDGFB_PDGFRB","simple:P01127","simple:P09619","PDGFB","PDGFRB","True","False","True","curated","False","Platelet-derived growth factor","Lymph_node_ven_ec_1|Lymph_node_smc_pc_intermediate",TRUE
"P01127:P09619","CPI-SS05A26A1DE","PDGFB_PDGFRB","simple:P01127","simple:P09619","PDGFB","PDGFRB","True","False","True","curated","False","Platelet-derived growth factor","Lymph_node_art_ec_2|Lymph_node_art_smc",TRUE
"P01127:P09619","CPI-SS05A26A1DE","PDGFB_PDGFRB","simple:P01127","simple:P09619","PDGFB","PDGFRB","True","False","True","curated","False","Platelet-derived growth factor","Lymph_node_adip_cap_ec|Lymph_node_cap_pc",TRUE
"P01127:P09619","CPI-SS05A26A1DE","PDGFB_PDGFRB","simple:P01127","simple:P09619","PDGFB","PDGFRB","True","False","True","curated","False","Platelet-derived growth factor","Heart_art_ec_2|Heart_art_smc",TRUE
"P01127:P09619","CPI-SS05A26A1DE","PDGFB_PDGFRB","simple:P01127","simple:P09619","PDGFB","PDGFRB","True","False","True","curated","False","Platelet-derived growth factor","Heart_art_ec_1|Heart_art_smc",TRUE
"P01127:P09619","CPI-SS05A26A1DE","PDGFB_PDGFRB","simple:P01127","simple:P09619","PDGFB","PDGFRB","True","False","True","curated","False","Platelet-derived growth factor","Heart_myo_cap_ec|Heart_cap_pc",TRUE
"P01127:P09619","CPI-SS05A26A1DE","PDGFB_PDGFRB","simple:P01127","simple:P09619","PDGFB","PDGFRB","True","False","True","curated","False","Platelet-derived growth factor","Heart_ven_ec_1|Heart_smc_pc_intermediate",TRUE
"P01127:P09619","CPI-SS05A26A1DE","PDGFB_PDGFRB","simple:P01127","simple:P09619","PDGFB","PDGFRB","True","False","True","curated","False","Platelet-derived growth factor","Lung_pul_ven_ec|Lung_pul_smc",TRUE
"P01127:P09619","CPI-SS05A26A1DE","PDGFB_PDGFRB","simple:P01127","simple:P09619","PDGFB","PDGFRB","True","False","True","curated","False","Platelet-derived growth factor","Lung_pul_cap_ec|Lung_pul_pc",TRUE
"P01127:P09619","CPI-SS05A26A1DE","PDGFB_PDGFRB","simple:P01127","simple:P09619","PDGFB","PDGFRB","True","False","True","curated","False","Platelet-derived growth factor","Lung_pul_tip_cap_ec|Lung_pul_pc",TRUE
"P01127:P09619","CPI-SS05A26A1DE","PDGFB_PDGFRB","simple:P01127","simple:P09619","PDGFB","PDGFRB","True","False","True","curated","False","Platelet-derived growth factor","Decidua_endometrium_cap_ec|Decidua_uterine_pc",TRUE
"P01127:P09619","CPI-SS05A26A1DE","PDGFB_PDGFRB","simple:P01127","simple:P09619","PDGFB","PDGFRB","True","False","True","curated","False","Platelet-derived growth factor","Uterus_endometrium_cap_ec|Uterus_uterine_pc",TRUE
"P01127:P09619","CPI-SS05A26A1DE","PDGFB_PDGFRB","simple:P01127","simple:P09619","PDGFB","PDGFRB","True","False","True","curated","False","Platelet-derived growth factor","Large_intestine_art_ec_2|Large_intestine_art_smc",TRUE
"P01127:P09619","CPI-SS05A26A1DE","PDGFB_PDGFRB","simple:P01127","simple:P09619","PDGFB","PDGFRB","True","False","True","curated","False","Platelet-derived growth factor","Large_intestine_art_ec_1|Large_intestine_art_smc",TRUE
"P01127:P09619","CPI-SS05A26A1DE","PDGFB_PDGFRB","simple:P01127","simple:P09619","PDGFB","PDGFRB","True","False","True","curated","False","Platelet-derived growth factor","Small_intestine_art_ec_2|Small_intestine_art_smc",TRUE
"P01127:P09619","CPI-SS05A26A1DE","PDGFB_PDGFRB","simple:P01127","simple:P09619","PDGFB","PDGFRB","True","False","True","curated","False","Platelet-derived growth factor","Small_intestine_art_ec_1|Small_intestine_art_smc",TRUE
"P01127:P09619","CPI-SS05A26A1DE","PDGFB_PDGFRB","simple:P01127","simple:P09619","PDGFB","PDGFRB","True","False","True","curated","False","Platelet-derived growth factor","Pancreas_cap_ec|Pancreas_cap_pc",TRUE
"P01127:P09619","CPI-SS05A26A1DE","PDGFB_PDGFRB","simple:P01127","simple:P09619","PDGFB","PDGFRB","True","False","True","curated","False","Platelet-derived growth factor","Adipose_tissue_art_ec_2|Adipose_tissue_art_smc",TRUE
"P01127:P09619","CPI-SS05A26A1DE","PDGFB_PDGFRB","simple:P01127","simple:P09619","PDGFB","PDGFRB","True","False","True","curated","False","Platelet-derived growth factor","Adipose_tissue_adip_cap_ec|Adipose_tissue_cap_pc",TRUE
"P01127:P09619","CPI-SS05A26A1DE","PDGFB_PDGFRB","simple:P01127","simple:P09619","PDGFB","PDGFRB","True","False","True","curated","False","Platelet-derived growth factor","Thymus_adip_cap_ec|Thymus_cap_pc",TRUE
"P01127:P16234","CPI-SS0FEEB187C","PDGFB_PDGFRA","simple:P01127","simple:P16234","PDGFB","PDGFRA","True","False","True","curated","False","Platelet-derived growth factor","Uterus_endometrium_cap_ec|Uterus_uterine_pc",TRUE
"P01127:PDGFR_complex","CPI-SC00DF4C861","PDGFB_PDGFR_complex","simple:P01127","complex:PDGFR_complex","PDGFB","","True","False","True","curated","False","Platelet-derived growth factor","Uterus_endometrium_cap_ec|Uterus_uterine_pc",TRUE
"P01138:Q99523","CPI-SS0DD9B3D49","NGF_SORT1","simple:P01138","simple:Q99523","NGF","SORT1","True","False","True","curated","False","Beta-nerve growth factor","Heart_art_smc|Heart_art_ec_1",TRUE
"P01308:P06213","CPI-SS05E4B1EBC","INS_INSR","simple:P01308","simple:P06213","INS","INSR","True","False","True","curated","False","Insulin-like precursor","Pancreas_cap_pc|Pancreas_cap_ec",TRUE
"P01375:P20333","CPI-SS0E7D5974D","TNF_TNFRSF1B","simple:P01375","simple:P20333","TNF","TNFRSF1B","True","False","True","curated","False","Tumor necrosis factor","Muscle_myo_cap_ec|Muscle_cap_pc",TRUE
"P02452:integrin_a10b1_complex","CPI-SC028882919","COL1A1_integrin_a10b1_complex","simple:P02452","complex:integrin_a10b1_complex","COL1A1","","True","False","False","curated","True","Cell adhesion","Brain_brain_art_smc|Brain_brain_art_ec",TRUE
