"interacting_pair_new","id_cp_interaction","interacting_pair","partner_a","partner_b","gene_a","gene_b","secreted","receptor_a","receptor_b","annotation_strategy","is_integrin","Pathway","cellpair","significant"
"Q03405:integrin_a4b1_complex","CPI-SC0E029AB31","PLAUR_integrin_a4b1_complex","simple:Q03405","complex:integrin_a4b1_complex","PLAUR","","True","True","False","curated","True","Plasminogen Activator","Lung_cap_ec|Lung_cap_pc",TRUE
"Q05707:integrin_a10b1_complex","CPI-SC0B6D93CD4","COL14A1_integrin_a10b1_complex","simple:Q05707","complex:integrin_a10b1_complex","COL14A1","","True","False","False","curated","True","Cell adhesion","Muscle_art_smc|Muscle_art_ec_2",TRUE
"Q05707:integrin_a10b1_complex","CPI-SC0B6D93CD4","COL14A1_integrin_a10b1_complex","simple:Q05707","complex:integrin_a10b1_complex","COL14A1","","True","False","False","curated","True","Cell adhesion","Heart_art_smc|Heart_art_ec_1",TRUE
"Q05707:integrin_a10b1_complex","CPI-SC0B6D93CD4","COL14A1_integrin_a10b1_complex","simple:Q05707","complex:integrin_a10b1_complex","COL14A1","","True","False","False","curated","True","Cell adhesion","Heart_ven_smc_pc|Heart_ven_ec_1",TRUE
"Q05707:integrin_a10b1_complex","CPI-SC0B6D93CD4","COL14A1_integrin_a10b1_complex","simple:Q05707","complex:integrin_a10b1_complex","COL14A1","","True","False","False","curated","True","Cell adhesion","Lung_pul_smc|Lung_pul_ven_ec",TRUE
"Q05707:integrin_a10b1_complex","CPI-SC0B6D93CD4","COL14A1_integrin_a10b1_complex","simple:Q05707","complex:integrin_a10b1_complex","COL14A1","","True","False","False","curated","True","Cell adhesion","Small_intestine_art_smc|Small_intestine_art_ec_2",TRUE
"Q05707:integrin_a10b1_complex","CPI-SC0B6D93CD4","COL14A1_integrin_a10b1_complex","simple:Q05707","complex:integrin_a10b1_complex","COL14A1","","True","False","False","curated","True","Cell adhesion","Uterus_cap_pc_endom|Uterus_endometrium_cap_ec",TRUE
"Q05707:integrin_a10b1_complex","CPI-SC0B6D93CD4","COL14A1_integrin_a10b1_complex","simple:Q05707","complex:integrin_a10b1_complex","COL14A1","","True","False","False","curated","True","Cell adhesion","Uterus_ven_smc_pc|Uterus_ven_ec_1",TRUE
"Q05707:integrin_a10b1_complex","CPI-SC0B6D93CD4","COL14A1_integrin_a10b1_complex","simple:Q05707","complex:integrin_a10b1_complex","COL14A1","","True","False","False","curated","True","Cell adhesion","Bladder_ven_smc_pc|Bladder_ven_ec_1",TRUE
"Q05707:integrin_a10b1_complex","CPI-SC0B6D93CD4","COL14A1_integrin_a10b1_complex","simple:Q05707","complex:integrin_a10b1_complex","COL14A1","","True","False","False","curated","True","Cell adhesion","Adipose_tissue_art_smc|Adipose_tissue_art_ec_2",TRUE
"Q05707:integrin_a1b1_complex","CPI-SC0AB5FBF10","COL14A1_integrin_a1b1_complex","simple:Q05707","complex:integrin_a1b1_complex","COL14A1","","True","False","False","curated","True","Cell adhesion","Heart_art_smc|Heart_art_ec_2",TRUE
"Q05707:integrin_a1b1_complex","CPI-SC0AB5FBF10","COL14A1_integrin_a1b1_complex","simple:Q05707","complex:integrin_a1b1_complex","COL14A1","","True","False","False","curated","True","Cell adhesion","Heart_ven_smc_pc|Heart_ven_ec_1",TRUE
"Q05707:integrin_a1b1_complex","CPI-SC0AB5FBF10","COL14A1_integrin_a1b1_complex","simple:Q05707","complex:integrin_a1b1_complex","COL14A1","","True","False","False","curated","True","Cell adhesion","Lung_cap_pc|Lung_cap_ec",TRUE
"Q05707:integrin_a1b1_complex","CPI-SC0AB5FBF10","COL14A1_integrin_a1b1_complex","simple:Q05707","complex:integrin_a1b1_complex","COL14A1","","True","False","False","curated","True","Cell adhesion","Lung_pul_smc|Lung_pul_ven_ec",TRUE
"Q05707:integrin_a1b1_complex","CPI-SC0AB5FBF10","COL14A1_integrin_a1b1_complex","simple:Q05707","complex:integrin_a1b1_complex","COL14A1","","True","False","False","curated","True","Cell adhesion","Lung_pul_smc|Lung_pul_art_ec",TRUE
"Q05707:integrin_a1b1_complex","CPI-SC0AB5FBF10","COL14A1_integrin_a1b1_complex","simple:Q05707","complex:integrin_a1b1_complex","COL14A1","","True","False","False","curated","True","Cell adhesion","Large_intestine_art_smc|Large_intestine_art_ec_2",TRUE
"Q05707:integrin_a1b1_complex","CPI-SC0AB5FBF10","COL14A1_integrin_a1b1_complex","simple:Q05707","complex:integrin_a1b1_complex","COL14A1","","True","False","False","curated","True","Cell adhesion","Large_intestine_art_smc|Large_intestine_art_ec_1",TRUE
"Q05707:integrin_a1b1_complex","CPI-SC0AB5FBF10","COL14A1_integrin_a1b1_complex","simple:Q05707","complex:integrin_a1b1_complex","COL14A1","","True","False","False","curated","True","Cell adhesion","Small_intestine_art_smc|Small_intestine_art_ec_1",TRUE
"Q05707:integrin_a1b1_complex","CPI-SC0AB5FBF10","COL14A1_integrin_a1b1_complex","simple:Q05707","complex:integrin_a1b1_complex","COL14A1","","True","False","False","curated","True","Cell adhesion","Small_intestine_art_smc|Small_intestine_art_ec_2",TRUE
"Q05707:integrin_a1b1_complex","CPI-SC0AB5FBF10","COL14A1_integrin_a1b1_complex","simple:Q05707","complex:integrin_a1b1_complex","COL14A1","","True","False","False","curated","True","Cell adhesion","Uterus_ven_smc_pc|Uterus_ven_ec_1",TRUE
"Q05707:integrin_a1b1_complex","CPI-SC0AB5FBF10","COL14A1_integrin_a1b1_complex","simple:Q05707","complex:integrin_a1b1_complex","COL14A1","","True","False","False","curated","True","Cell adhesion","Bladder_ven_smc_pc|Bladder_ven_ec_1",TRUE
"Q05707:integrin_a1b1_complex","CPI-SC0AB5FBF10","COL14A1_integrin_a1b1_complex","simple:Q05707","complex:integrin_a1b1_complex","COL14A1","","True","False","False","curated","True","Cell adhesion","Pancreas_cap_pc|Pancreas_cap_ec",TRUE
"Q05707:integrin_a2b1_complex","CPI-SC0CCCF9A7F","COL14A1_integrin_a2b1_complex","simple:Q05707","complex:integrin_a2b1_complex","COL14A1","","True","False","False","curated","True","Cell adhesion","Heart_ven_smc_pc|Heart_ven_ec_1",TRUE
"Q05707:integrin_a2b1_complex","CPI-SC0CCCF9A7F","COL14A1_integrin_a2b1_complex","simple:Q05707","complex:integrin_a2b1_complex","COL14A1","","True","False","False","curated","True","Cell adhesion","Lung_pul_smc|Lung_pul_ven_ec",TRUE
"Q05707:integrin_a2b1_complex","CPI-SC0CCCF9A7F","COL14A1_integrin_a2b1_complex","simple:Q05707","complex:integrin_a2b1_complex","COL14A1","","True","False","False","curated","True","Cell adhesion","Lung_pul_smc|Lung_pul_art_ec",TRUE
"Q05707:integrin_a2b1_complex","CPI-SC0CCCF9A7F","COL14A1_integrin_a2b1_complex","simple:Q05707","complex:integrin_a2b1_complex","COL14A1","","True","False","False","curated","True","Cell adhesion","Uterus_cap_pc_endom|Uterus_endometrium_cap_ec",TRUE
"Q05707:integrin_a2b1_complex","CPI-SC0CCCF9A7F","COL14A1_integrin_a2b1_complex","simple:Q05707","complex:integrin_a2b1_complex","COL14A1","","True","False","False","curated","True","Cell adhesion","Uterus_ven_smc_pc|Uterus_ven_ec_1",TRUE
"Q05707:integrin_a2b1_complex","CPI-SC0CCCF9A7F","COL14A1_integrin_a2b1_complex","simple:Q05707","complex:integrin_a2b1_complex","COL14A1","","True","False","False","curated","True","Cell adhesion","Bladder_ven_smc_pc|Bladder_ven_ec_1",TRUE
"Q07092:integrin_a10b1_complex","CPI-SC027EF0F68","COL16A1_integrin_a10b1_complex","simple:Q07092","complex:integrin_a10b1_complex","COL16A1","","True","False","False","curated","True","Cell adhesion","Bladder_ven_smc_pc|Bladder_ven_ec_1",TRUE
"Q07092:integrin_a10b1_complex","CPI-SC027EF0F68","COL16A1_integrin_a10b1_complex","simple:Q07092","complex:integrin_a10b1_complex","COL16A1","","True","False","False","curated","True","Cell adhesion","Adipose_tissue_art_smc|Adipose_tissue_art_ec_2",TRUE
"Q07092:integrin_a2b1_complex","CPI-SC0956F4A31","COL16A1_integrin_a2b1_complex","simple:Q07092","complex:integrin_a2b1_complex","COL16A1","","True","False","False","curated","True","Cell adhesion","Bladder_ven_smc_pc|Bladder_ven_ec_1",TRUE
"Q14031:integrin_a10b1_complex","CPI-SC0BFDE14E9","COL4A6_integrin_a10b1_complex","simple:Q14031","complex:integrin_a10b1_complex","COL4A6","","True","False","False","curated","True","Cell adhesion","Bladder_ven_smc_pc|Bladder_ven_ec_1",TRUE
"Q14031:integrin_a10b1_complex","CPI-SC0BFDE14E9","COL4A6_integrin_a10b1_complex","simple:Q14031","complex:integrin_a10b1_complex","COL4A6","","True","False","False","curated","True","Cell adhesion","Adipose_tissue_art_smc|Adipose_tissue_art_ec_2",TRUE
"Q14031:integrin_a2b1_complex","CPI-SC0FDD31EAB","COL4A6_integrin_a2b1_complex","simple:Q14031","complex:integrin_a2b1_complex","COL4A6","","True","False","False","curated","True","Cell adhesion","Bladder_ven_smc_pc|Bladder_ven_ec_1",TRUE
"Q14393:P30530","CPI-SS0AE964947","GAS6_AXL","simple:Q14393","simple:P30530","GAS6","AXL","True","False","True","curated","False","Growth arrest-specific protein","Muscle_art_ec_2|Muscle_art_smc",TRUE
"Q14393:P30530","CPI-SS0AE964947","GAS6_AXL","simple:Q14393","simple:P30530","GAS6","AXL","True","False","True","curated","False","Growth arrest-specific protein","Muscle_myo_cap_ec|Muscle_cap_pc",TRUE
"Q14393:P30530","CPI-SS0AE964947","GAS6_AXL","simple:Q14393","simple:P30530","GAS6","AXL","True","False","True","curated","False","Growth arrest-specific protein","Heart_art_ec_2|Heart_art_smc",TRUE
"Q14393:P30530","CPI-SS0AE964947","GAS6_AXL","simple:Q14393","simple:P30530","GAS6","AXL","True","False","True","curated","False","Growth arrest-specific protein","Heart_ven_ec_1|Heart_ven_smc_pc",TRUE
"Q14393:P30530","CPI-SS0AE964947","GAS6_AXL","simple:Q14393","simple:P30530","GAS6","AXL","True","False","True","curated","False","Growth arrest-specific protein","Heart_myo_cap_ec|Heart_cap_pc",TRUE
"Q14393:P30530","CPI-SS0AE964947","GAS6_AXL","simple:Q14393","simple:P30530","GAS6","AXL","True","False","True","curated","False","Growth arrest-specific protein","Heart_art_ec_1|Heart_art_smc",TRUE
"Q14393:P30530","CPI-SS0AE964947","GAS6_AXL","simple:Q14393","simple:P30530","GAS6","AXL","True","False","True","curated","False","Growth arrest-specific protein","Lung_pul_ven_ec|Lung_pul_smc",TRUE
"Q14393:P30530","CPI-SS0AE964947","GAS6_AXL","simple:Q14393","simple:P30530","GAS6","AXL","True","False","True","curated","False","Growth arrest-specific protein","Lung_pul_art_ec|Lung_pul_smc",TRUE
"Q14393:P30530","CPI-SS0AE964947","GAS6_AXL","simple:Q14393","simple:P30530","GAS6","AXL","True","False","True","curated","False","Growth arrest-specific protein","Lung_pul_cap_ec|Lung_pul_pc",TRUE
"Q14393:P30530","CPI-SS0AE964947","GAS6_AXL","simple:Q14393","simple:P30530","GAS6","AXL","True","False","True","curated","False","Growth arrest-specific protein","Large_intestine_art_ec_2|Large_intestine_art_smc",TRUE
"Q14393:P30530","CPI-SS0AE964947","GAS6_AXL","simple:Q14393","simple:P30530","GAS6","AXL","True","False","True","curated","False","Growth arrest-specific protein","Large_intestine_art_ec_1|Large_intestine_art_smc",TRUE
"Q14393:P30530","CPI-SS0AE964947","GAS6_AXL","simple:Q14393","simple:P30530","GAS6","AXL","True","False","True","curated","False","Growth arrest-specific protein","Small_intestine_art_ec_1|Small_intestine_art_smc",TRUE
"Q14393:P30530","CPI-SS0AE964947","GAS6_AXL","simple:Q14393","simple:P30530","GAS6","AXL","True","False","True","curated","False","Growth arrest-specific protein","Small_intestine_art_ec_2|Small_intestine_art_smc",TRUE
"Q14393:P30530","CPI-SS0AE964947","GAS6_AXL","simple:Q14393","simple:P30530","GAS6","AXL","True","False","True","curated","False","Growth arrest-specific protein","Uterus_endometrium_cap_ec|Uterus_cap_pc_endom",TRUE
"Q14393:P30530","CPI-SS0AE964947","GAS6_AXL","simple:Q14393","simple:P30530","GAS6","AXL","True","False","True","curated","False","Growth arrest-specific protein","Uterus_ven_ec_1|Uterus_ven_smc_pc",TRUE
"Q14393:P30530","CPI-SS0AE964947","GAS6_AXL","simple:Q14393","simple:P30530","GAS6","AXL","True","False","True","curated","False","Growth arrest-specific protein","Lymph_node_art_ec_2|Lymph_node_art_smc",TRUE
"Q14393:P30530","CPI-SS0AE964947","GAS6_AXL","simple:Q14393","simple:P30530","GAS6","AXL","True","False","True","curated","False","Growth arrest-specific protein","Pancreas_cap_ec|Pancreas_cap_pc",TRUE
"Q14393:P30530","CPI-SS0AE964947","GAS6_AXL","simple:Q14393","simple:P30530","GAS6","AXL","True","False","True","curated","False","Growth arrest-specific protein","Adipose_tissue_art_ec_2|Adipose_tissue_art_smc",TRUE
"Q14393:Q12866","CPI-SS0F7FF099C","GAS6_MERTK","simple:Q14393","simple:Q12866","GAS6","MERTK","True","False","True","curated","False","Growth arrest-specific protein","Heart_art_smc|Heart_art_ec_2",TRUE
"Q14393:Q12866","CPI-SS0F7FF099C","GAS6_MERTK","simple:Q14393","simple:Q12866","GAS6","MERTK","True","False","True","curated","False","Growth arrest-specific protein","Large_intestine_art_ec_2|Large_intestine_art_smc",TRUE
"Q14393:Q12866","CPI-SS0F7FF099C","GAS6_MERTK","simple:Q14393","simple:Q12866","GAS6","MERTK","True","False","True","curated","False","Growth arrest-specific protein","Large_intestine_art_ec_1|Large_intestine_art_smc",TRUE
"Q14393:Q12866","CPI-SS0F7FF099C","GAS6_MERTK","simple:Q14393","simple:Q12866","GAS6","MERTK","True","False","True","curated","False","Growth arrest-specific protein","Small_intestine_art_ec_1|Small_intestine_art_smc",TRUE
"Q14393:Q12866","CPI-SS0F7FF099C","GAS6_MERTK","simple:Q14393","simple:Q12866","GAS6","MERTK","True","False","True","curated","False","Growth arrest-specific protein","Small_intestine_art_ec_2|Small_intestine_art_smc",TRUE
"Q14393:Q12866","CPI-SS0F7FF099C","GAS6_MERTK","simple:Q14393","simple:Q12866","GAS6","MERTK","True","False","True","curated","False","Growth arrest-specific protein","Uterus_cap_pc_endom|Uterus_endometrium_cap_ec",TRUE
"Q16787:integrin_a3b1_complex","CPI-SC0E5A1BA8E","LAMA3_integrin_a3b1_complex","simple:Q16787","complex:integrin_a3b1_complex","LAMA3","","True","False","False","curated","True","Cell adhesion","Heart_art_smc|Heart_art_ec_2",TRUE
"Q16787:integrin_a3b1_complex","CPI-SC0E5A1BA8E","LAMA3_integrin_a3b1_complex","simple:Q16787","complex:integrin_a3b1_complex","LAMA3","","True","False","False","curated","True","Cell adhesion","Heart_art_smc|Heart_art_ec_1",TRUE
"Q16787:integrin_a3b1_complex","CPI-SC0E5A1BA8E","LAMA3_integrin_a3b1_complex","simple:Q16787","complex:integrin_a3b1_complex","LAMA3","","True","False","False","curated","True","Cell adhesion","Large_intestine_art_ec_2|Large_intestine_art_smc",TRUE
"Q16787:integrin_a3b1_complex","CPI-SC0E5A1BA8E","LAMA3_integrin_a3b1_complex","simple:Q16787","complex:integrin_a3b1_complex","LAMA3","","True","False","False","curated","True","Cell adhesion","Uterus_cap_pc_endom|Uterus_endometrium_cap_ec",TRUE
"Q16787:integrin_a3b1_complex","CPI-SC0E5A1BA8E","LAMA3_integrin_a3b1_complex","simple:Q16787","complex:integrin_a3b1_complex","LAMA3","","True","False","False","curated","True","Cell adhesion","Uterus_ven_smc_pc|Uterus_ven_ec_1",TRUE
"Q16787:integrin_a3b1_complex","CPI-SC0E5A1BA8E","LAMA3_integrin_a3b1_complex","simple:Q16787","complex:integrin_a3b1_complex","LAMA3","","True","False","False","curated","True","Cell adhesion","Adipose_tissue_art_smc|Adipose_tissue_art_ec_2",TRUE
"Q16787:integrin_a3b1_complex","CPI-SC0E5A1BA8E","LAMA3_integrin_a3b1_complex","simple:Q16787","complex:integrin_a3b1_complex","LAMA3","","True","False","False","curated","True","Cell adhesion","Adipose_tissue_art_ec_2|Adipose_tissue_art_smc",TRUE
"Q6UVK1:integrin_a3b1_complex","CPI-SC0FA241084","CSPG4_integrin_a3b1_complex","simple:Q6UVK1","complex:integrin_a3b1_complex","CSPG4","","False","False","False","curated","True","Other interactions","Muscle_art_smc|Muscle_art_ec_2",TRUE
"Q6UVK1:integrin_a3b1_complex","CPI-SC0FA241084","CSPG4_integrin_a3b1_complex","simple:Q6UVK1","complex:integrin_a3b1_complex","CSPG4","","False","False","False","curated","True","Other interactions","Heart_art_smc|Heart_art_ec_2",TRUE
"Q6UVK1:integrin_a3b1_complex","CPI-SC0FA241084","CSPG4_integrin_a3b1_complex","simple:Q6UVK1","complex:integrin_a3b1_complex","CSPG4","","False","False","False","curated","True","Other interactions","Heart_art_smc|Heart_art_ec_1",TRUE
"Q6UVK1:integrin_a3b1_complex","CPI-SC0FA241084","CSPG4_integrin_a3b1_complex","simple:Q6UVK1","complex:integrin_a3b1_complex","CSPG4","","False","False","False","curated","True","Other interactions","Lung_pul_pc|Lung_pul_cap_ec",TRUE
"Q6UVK1:integrin_a3b1_complex","CPI-SC0FA241084","CSPG4_integrin_a3b1_complex","simple:Q6UVK1","complex:integrin_a3b1_complex","CSPG4","","False","False","False","curated","True","Other interactions","Lung_pul_smc|Lung_pul_ven_ec",TRUE
"Q6UVK1:integrin_a3b1_complex","CPI-SC0FA241084","CSPG4_integrin_a3b1_complex","simple:Q6UVK1","complex:integrin_a3b1_complex","CSPG4","","False","False","False","curated","True","Other interactions","Lung_pul_smc|Lung_pul_art_ec",TRUE
"Q6UVK1:integrin_a3b1_complex","CPI-SC0FA241084","CSPG4_integrin_a3b1_complex","simple:Q6UVK1","complex:integrin_a3b1_complex","CSPG4","","False","False","False","curated","True","Other interactions","Large_intestine_art_smc|Large_intestine_art_ec_2",TRUE
"Q6UVK1:integrin_a3b1_complex","CPI-SC0FA241084","CSPG4_integrin_a3b1_complex","simple:Q6UVK1","complex:integrin_a3b1_complex","CSPG4","","False","False","False","curated","True","Other interactions","Large_intestine_art_smc|Large_intestine_art_ec_1",TRUE
"Q6UVK1:integrin_a3b1_complex","CPI-SC0FA241084","CSPG4_integrin_a3b1_complex","simple:Q6UVK1","complex:integrin_a3b1_complex","CSPG4","","False","False","False","curated","True","Other interactions","Small_intestine_art_smc|Small_intestine_art_ec_1",TRUE
"Q6UVK1:integrin_a3b1_complex","CPI-SC0FA241084","CSPG4_integrin_a3b1_complex","simple:Q6UVK1","complex:integrin_a3b1_complex","CSPG4","","False","False","False","curated","True","Other interactions","Small_intestine_art_smc|Small_intestine_art_ec_2",TRUE
"Q6UVK1:integrin_a3b1_complex","CPI-SC0FA241084","CSPG4_integrin_a3b1_complex","simple:Q6UVK1","complex:integrin_a3b1_complex","CSPG4","","False","False","False","curated","True","Other interactions","Adipose_tissue_art_smc|Adipose_tissue_art_ec_2",TRUE
"Q8IZC6:integrin_a10b1_complex","CPI-SC090152EEE","COL27A1_integrin_a10b1_complex","simple:Q8IZC6","complex:integrin_a10b1_complex","COL27A1","","True","False","False","curated","True","Cell adhesion","Muscle_art_smc|Muscle_art_ec_2",TRUE
"Q8IZC6:integrin_a10b1_complex","CPI-SC090152EEE","COL27A1_integrin_a10b1_complex","simple:Q8IZC6","complex:integrin_a10b1_complex","COL27A1","","True","False","False","curated","True","Cell adhesion","Heart_art_smc|Heart_art_ec_1",TRUE
"Q8IZC6:integrin_a10b1_complex","CPI-SC090152EEE","COL27A1_integrin_a10b1_complex","simple:Q8IZC6","complex:integrin_a10b1_complex","COL27A1","","True","False","False","curated","True","Cell adhesion","Heart_ven_smc_pc|Heart_ven_ec_1",TRUE
"Q8IZC6:integrin_a10b1_complex","CPI-SC090152EEE","COL27A1_integrin_a10b1_complex","simple:Q8IZC6","complex:integrin_a10b1_complex","COL27A1","","True","False","False","curated","True","Cell adhesion","Lung_pul_smc|Lung_pul_ven_ec",TRUE
"Q8IZC6:integrin_a10b1_complex","CPI-SC090152EEE","COL27A1_integrin_a10b1_complex","simple:Q8IZC6","complex:integrin_a10b1_complex","COL27A1","","True","False","False","curated","True","Cell adhesion","Bladder_ven_smc_pc|Bladder_ven_ec_1",TRUE
"Q8IZC6:integrin_a10b1_complex","CPI-SC090152EEE","COL27A1_integrin_a10b1_complex","simple:Q8IZC6","complex:integrin_a10b1_complex","COL27A1","","True","False","False","curated","True","Cell adhesion","Adipose_tissue_art_smc|Adipose_tissue_art_ec_2",TRUE
"Q8IZC6:integrin_a1b1_complex","CPI-SC050F64BB5","COL27A1_integrin_a1b1_complex","simple:Q8IZC6","complex:integrin_a1b1_complex","COL27A1","","True","False","False","curated","True","Cell adhesion","Muscle_cap_pc|Muscle_myo_cap_ec",TRUE
"Q8IZC6:integrin_a1b1_complex","CPI-SC050F64BB5","COL27A1_integrin_a1b1_complex","simple:Q8IZC6","complex:integrin_a1b1_complex","COL27A1","","True","False","False","curated","True","Cell adhesion","Heart_art_smc|Heart_art_ec_2",TRUE
"Q8IZC6:integrin_a1b1_complex","CPI-SC050F64BB5","COL27A1_integrin_a1b1_complex","simple:Q8IZC6","complex:integrin_a1b1_complex","COL27A1","","True","False","False","curated","True","Cell adhesion","Heart_cap_pc|Heart_myo_cap_ec",TRUE
"Q8IZC6:integrin_a1b1_complex","CPI-SC050F64BB5","COL27A1_integrin_a1b1_complex","simple:Q8IZC6","complex:integrin_a1b1_complex","COL27A1","","True","False","False","curated","True","Cell adhesion","Pancreas_cap_pc|Pancreas_cap_ec",TRUE
"Q8IZC6:integrin_a2b1_complex","CPI-SC044C2FDA4","COL27A1_integrin_a2b1_complex","simple:Q8IZC6","complex:integrin_a2b1_complex","COL27A1","","True","False","False","curated","True","Cell adhesion","Heart_ven_smc_pc|Heart_ven_ec_1",TRUE
"Q8IZC6:integrin_a2b1_complex","CPI-SC044C2FDA4","COL27A1_integrin_a2b1_complex","simple:Q8IZC6","complex:integrin_a2b1_complex","COL27A1","","True","False","False","curated","True","Cell adhesion","Lung_pul_smc|Lung_pul_ven_ec",TRUE
"Q8IZC6:integrin_a2b1_complex","CPI-SC044C2FDA4","COL27A1_integrin_a2b1_complex","simple:Q8IZC6","complex:integrin_a2b1_complex","COL27A1","","True","False","False","curated","True","Cell adhesion","Lung_pul_smc|Lung_pul_art_ec",TRUE
"Q8IZC6:integrin_a2b1_complex","CPI-SC044C2FDA4","COL27A1_integrin_a2b1_complex","simple:Q8IZC6","complex:integrin_a2b1_complex","COL27A1","","True","False","False","curated","True","Cell adhesion","Bladder_ven_smc_pc|Bladder_ven_ec_1",TRUE
"Q8N126:Q9BY67","CPI-SS09C06644C","CADM3_CADM1","simple:Q8N126","simple:Q9BY67","CADM3","CADM1","False","False","False","curated","False","Cell adhesion","Bladder_ven_ec_1|Bladder_ven_smc_pc",TRUE
"Q8N126:Q9H4G0","CPI-SS0B3829651","CADM3_EPB41L1","simple:Q8N126","simple:Q9H4G0","CADM3","EPB41L1","False","False","False","curated","False","Cell adhesion","Lung_pul_ven_ec|Lung_pul_smc",TRUE
"Q8N126:Q9H4G0","CPI-SS0B3829651","CADM3_EPB41L1","simple:Q8N126","simple:Q9H4G0","CADM3","EPB41L1","False","False","False","curated","False","Cell adhesion","Bladder_ven_ec_1|Bladder_ven_smc_pc",TRUE
"Q93097:FZD1_LRP5","CPI-SC086EAFF18","WNT2B_FZD1_LRP5","simple:Q93097","complex:FZD1_LRP5","WNT2B","","True","False","False","curated","False","Wnt signaling pathway","Adipose_tissue_art_ec_2|Adipose_tissue_art_smc",TRUE
"Q93097:FZD1_LRP6","CPI-SC04091DFF6","WNT2B_FZD1_LRP6","simple:Q93097","complex:FZD1_LRP6","WNT2B","","True","False","False","curated","False","Wnt signaling pathway","Adipose_tissue_art_ec_2|Adipose_tissue_art_smc",TRUE
"Q93097:FZD3_LRP5","CPI-SC0671450D5","WNT2B_FZD3_LRP5","simple:Q93097","complex:FZD3_LRP5","WNT2B","","True","False","False","curated","False","Wnt signaling pathway","Adipose_tissue_art_ec_2|Adipose_tissue_art_smc",TRUE
"Q93097:FZD3_LRP6","CPI-SC015580274","WNT2B_FZD3_LRP6","simple:Q93097","complex:FZD3_LRP6","WNT2B","","True","False","False","curated","False","Wnt signaling pathway","Adipose_tissue_art_ec_2|Adipose_tissue_art_smc",TRUE
"Q93097:FZD4_LRP5","CPI-SC05D7BF6AC","WNT2B_FZD4_LRP5","simple:Q93097","complex:FZD4_LRP5","WNT2B","","True","False","False","curated","False","Wnt signaling pathway","Adipose_tissue_art_ec_2|Adipose_tissue_art_smc",TRUE
"Q93097:FZD4_LRP6","CPI-SC0B6207B1C","WNT2B_FZD4_LRP6","simple:Q93097","complex:FZD4_LRP6","WNT2B","","True","False","False","curated","False","Wnt signaling pathway","Adipose_tissue_art_ec_2|Adipose_tissue_art_smc",TRUE
"Q93097:FZD7_LRP5","CPI-SC0DE64F872","WNT2B_FZD7_LRP5","simple:Q93097","complex:FZD7_LRP5","WNT2B","","True","False","False","curated","False","Wnt signaling pathway","Adipose_tissue_art_ec_2|Adipose_tissue_art_smc",TRUE
"Q93097:FZD7_LRP6","CPI-SC063E27411","WNT2B_FZD7_LRP6","simple:Q93097","complex:FZD7_LRP6","WNT2B","","True","False","False","curated","False","Wnt signaling pathway","Adipose_tissue_art_ec_2|Adipose_tissue_art_smc",TRUE
"Q93097:FZD8_LRP5","CPI-SC0DBD2C78A","WNT2B_FZD8_LRP5","simple:Q93097","complex:FZD8_LRP5","WNT2B","","True","False","False","curated","False","Wnt signaling pathway","Adipose_tissue_art_ec_2|Adipose_tissue_art_smc",TRUE
"Q93097:FZD8_LRP6","CPI-SC077E857AE","WNT2B_FZD8_LRP6","simple:Q93097","complex:FZD8_LRP6","WNT2B","","True","False","False","curated","False","Wnt signaling pathway","Adipose_tissue_art_ec_2|Adipose_tissue_art_smc",TRUE
"Q93097:Q92765","CPI-SS0786D3749","WNT2B_FRZB","simple:Q93097","simple:Q92765","WNT2B","FRZB","True","False","False","curated","False","Wnt signaling pathway","Muscle_art_ec_2|Muscle_art_smc",TRUE
"Q93097:Q92765","CPI-SS0786D3749","WNT2B_FRZB","simple:Q93097","simple:Q92765","WNT2B","FRZB","True","False","False","curated","False","Wnt signaling pathway","Heart_art_ec_1|Heart_art_smc",TRUE
"Q93097:Q92765","CPI-SS0786D3749","WNT2B_FRZB","simple:Q93097","simple:Q92765","WNT2B","FRZB","True","False","False","curated","False","Wnt signaling pathway","Large_intestine_art_ec_1|Large_intestine_art_smc",TRUE
"Q93097:Q92765","CPI-SS0786D3749","WNT2B_FRZB","simple:Q93097","simple:Q92765","WNT2B","FRZB","True","False","False","curated","False","Wnt signaling pathway","Small_intestine_art_ec_1|Small_intestine_art_smc",TRUE
"Q93097:Q92765","CPI-SS0786D3749","WNT2B_FRZB","simple:Q93097","simple:Q92765","WNT2B","FRZB","True","False","False","curated","False","Wnt signaling pathway","Small_intestine_art_ec_2|Small_intestine_art_smc",TRUE
"Q93097:Q92765","CPI-SS0786D3749","WNT2B_FRZB","simple:Q93097","simple:Q92765","WNT2B","FRZB","True","False","False","curated","False","Wnt signaling pathway","Adipose_tissue_art_ec_2|Adipose_tissue_art_smc",TRUE
"Q96AP7:Q96AP7","CPI-SS04C672963","ESAM_ESAM","simple:Q96AP7","simple:Q96AP7","ESAM","ESAM","False","False","False","curated","False","Cell adhesion","Muscle_cap_pc|Muscle_myo_cap_ec",TRUE
"Q96AP7:Q96AP7","CPI-SS04C672963","ESAM_ESAM","simple:Q96AP7","simple:Q96AP7","ESAM","ESAM","False","False","False","curated","False","Cell adhesion","Muscle_myo_cap_ec|Muscle_cap_pc",TRUE
